Journal_Name,year,e_issn,policy,policy_year,Field,All_Fields,JCR_Abbrev,sum_bar,sum_inf,sum_eligible,n_bar_or_informative,sum_only_bar,sum_only_inf,sum_bar_and_inf,n_articles,p_bar,p_informative,p_eligible,p_only_bar,p_only_inf,p_bar_and_inf
Journal of Heart and Lung Transplantation,2016,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,36,24,52,52,28,16,8,127,0.6923076923076923,0.4615384615384615,0.4094488188976378,0.5384615384615384,0.3076923076923077,0.1538461538461538
Journal of Heart and Lung Transplantation,2017,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,27,38,56,56,18,29,9,123,0.4821428571428571,0.6785714285714286,0.4552845528455284,0.3214285714285714,0.5178571428571429,0.1607142857142857
Journal of Heart and Lung Transplantation,2018,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,23,36,51,51,15,28,8,117,0.4509803921568627,0.7058823529411765,0.4358974358974359,0.2941176470588235,0.5490196078431373,0.1568627450980392
Journal of Heart and Lung Transplantation,2019,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,16,24,36,36,12,20,4,96,0.4444444444444444,0.6666666666666666,0.375,0.3333333333333333,0.5555555555555556,0.1111111111111111
Journal of Heart and Lung Transplantation,2020,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,16,39,51,51,12,35,4,109,0.3137254901960784,0.7647058823529411,0.4678899082568807,0.2352941176470588,0.6862745098039216,0.0784313725490196
Journal of Heart and Lung Transplantation,2021,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,15,45,53,53,8,38,7,121,0.2830188679245283,0.8490566037735849,0.4380165289256198,0.1509433962264151,0.7169811320754716,0.1320754716981132
Journal of Heart and Lung Transplantation,2022,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,15,48,55,55,7,40,8,139,0.2727272727272727,0.8727272727272727,0.39568345323741,0.1272727272727272,0.7272727272727273,0.1454545454545454
Journal of Heart and Lung Transplantation,2023,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,15,52,61,61,9,46,6,150,0.2459016393442623,0.8524590163934426,0.4066666666666667,0.1475409836065573,0.7540983606557377,0.0983606557377049
Journal of Heart and Lung Transplantation,2024,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,16,49,59,59,10,43,6,146,0.2711864406779661,0.8305084745762712,0.4041095890410959,0.1694915254237288,0.7288135593220338,0.1016949152542373
Journal of Heart and Lung Transplantation,2025,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,20,61,75,75,14,55,6,146,0.2666666666666666,0.8133333333333334,0.5136986301369864,0.1866666666666666,0.7333333333333333,0.08
Journal of Hematology & Oncology,2010,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,6,4,7,7,3,1,3,18,0.8571428571428571,0.5714285714285714,0.3888888888888889,0.4285714285714285,0.1428571428571428,0.4285714285714285
Journal of Hematology & Oncology,2011,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,14,5,16,16,11,2,3,27,0.875,0.3125,0.5925925925925926,0.6875,0.125,0.1875
Journal of Hematology & Oncology,2012,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,16,9,20,20,11,4,5,37,0.8,0.45,0.5405405405405406,0.55,0.2,0.25
Journal of Hematology & Oncology,2013,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,35,20,37,37,17,2,18,55,0.945945945945946,0.5405405405405406,0.6727272727272727,0.4594594594594595,0.054054054054054,0.4864864864864865
Journal of Hematology & Oncology,2014,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,31,25,42,42,17,11,14,55,0.7380952380952381,0.5952380952380952,0.7636363636363637,0.4047619047619047,0.2619047619047619,0.3333333333333333
Journal of Hematology & Oncology,2015,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,42,32,50,50,18,8,24,73,0.84,0.64,0.684931506849315,0.36,0.16,0.48
Journal of Hematology & Oncology,2016,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,52,41,62,62,21,10,31,84,0.8387096774193549,0.6612903225806451,0.7380952380952381,0.3387096774193548,0.1612903225806451,0.5
Journal of Hematology & Oncology,2017,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,56,45,64,64,19,8,37,90,0.875,0.703125,0.7111111111111111,0.296875,0.125,0.578125
Journal of Hematology & Oncology,2018,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,50,37,55,55,18,5,32,69,0.9090909090909092,0.6727272727272727,0.7971014492753623,0.3272727272727272,0.0909090909090909,0.5818181818181818
Journal of Hematology & Oncology,2019,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,42,35,48,48,13,6,29,61,0.875,0.7291666666666666,0.7868852459016393,0.2708333333333333,0.125,0.6041666666666666
Journal of Hematology & Oncology,2020,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,32,33,44,44,11,12,21,64,0.7272727272727273,0.75,0.6875,0.25,0.2727272727272727,0.4772727272727273
Journal of Hematology & Oncology,2021,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,30,38,40,40,2,10,28,62,0.75,0.95,0.6451612903225806,0.05,0.25,0.7
Journal of Hematology & Oncology,2022,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,22,28,32,32,4,10,18,45,0.6875,0.875,0.7111111111111111,0.125,0.3125,0.5625
Journal of Hematology & Oncology,2023,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,12,17,20,20,3,8,9,25,0.6,0.85,0.8,0.15,0.4,0.45
Journal of Hematology & Oncology,2024,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,17,20,25,25,5,8,12,31,0.68,0.8,0.8064516129032258,0.2,0.32,0.48
Journal of Hematology & Oncology,2025,1756-8722,0,,Oncology,Hematology; Oncology,J HEMATOL ONCOL,12,22,22,22,0,10,12,34,0.5454545454545454,1.0,0.6470588235294118,0.0,0.4545454545454545,0.5454545454545454
Journal of Immunology,2010,1550-6606,0,,Immunology,Immunology,J IMMUNOL,1421,695,1512,1512,817,91,604,1573,0.9398148148148148,0.4596560846560846,0.961220597584234,0.5403439153439153,0.0601851851851851,0.3994708994708995
Journal of Immunology,2011,1550-6606,0,,Immunology,Immunology,J IMMUNOL,1294,610,1362,1362,752,68,542,1404,0.9500734214390602,0.447870778267254,0.97008547008547,0.5521292217327459,0.0499265785609397,0.3979441997063142
Journal of Immunology,2012,1550-6606,0,,Immunology,Immunology,J IMMUNOL,1142,621,1222,1222,601,80,541,1261,0.9345335515548282,0.5081833060556464,0.9690721649484536,0.4918166939443535,0.0654664484451718,0.4427168576104746
Journal of Immunology,2013,1550-6606,0,,Immunology,Immunology,J IMMUNOL,1177,658,1255,1255,597,78,580,1278,0.9378486055776892,0.5243027888446216,0.9820031298904538,0.4756972111553785,0.0621513944223107,0.4621513944223107
Journal of Immunology,2014,1550-6606,0,,Immunology,Immunology,J IMMUNOL,1050,634,1140,1140,506,90,544,1174,0.9210526315789472,0.5561403508771929,0.9710391822827938,0.443859649122807,0.0789473684210526,0.4771929824561403
Journal of Immunology,2015,1550-6606,0,,Immunology,Immunology,J IMMUNOL,998,662,1094,1094,432,96,566,1126,0.9122486288848264,0.6051188299817185,0.9715808170515098,0.3948811700182815,0.0877513711151736,0.5173674588665448
Journal of Immunology,2016,1550-6606,0,,Immunology,Immunology,J IMMUNOL,781,575,874,874,299,93,482,900,0.8935926773455377,0.6578947368421053,0.9711111111111111,0.3421052631578947,0.1064073226544622,0.551487414187643
Journal of Immunology,2017,1550-6606,0,,Immunology,Immunology,J IMMUNOL,679,529,769,769,240,90,439,794,0.88296488946684,0.6879063719115734,0.968513853904282,0.3120936280884265,0.1170351105331599,0.5708712613784135
Journal of Immunology,2018,1550-6606,0,,Immunology,Immunology,J IMMUNOL,560,446,653,653,207,93,353,671,0.8575803981623277,0.6830015313935681,0.9731743666169896,0.3169984686064318,0.1424196018376722,0.5405819295558959
Journal of Immunology,2019,1550-6606,0,,Immunology,Immunology,J IMMUNOL,464,427,582,582,155,118,309,595,0.7972508591065293,0.7336769759450171,0.9781512605042016,0.2663230240549828,0.2027491408934708,0.5309278350515464
Journal of Immunology,2020,1550-6606,0,,Immunology,Immunology,J IMMUNOL,405,422,556,556,134,151,271,575,0.7284172661870504,0.7589928057553957,0.9669565217391304,0.2410071942446043,0.2715827338129496,0.487410071942446
Journal of Immunology,2021,1550-6606,0,,Immunology,Immunology,J IMMUNOL,328,403,501,501,98,173,230,520,0.654690618762475,0.8043912175648703,0.9634615384615384,0.1956087824351297,0.3453093812375249,0.4590818363273453
Journal of Immunology,2022,1550-6606,0,,Immunology,Immunology,J IMMUNOL,266,345,420,420,75,154,191,437,0.6333333333333333,0.8214285714285714,0.9610983981693364,0.1785714285714285,0.3666666666666666,0.4547619047619047
Journal of Immunology,2023,1550-6606,0,,Immunology,Immunology,J IMMUNOL,174,251,299,299,48,125,126,309,0.5819397993311036,0.8394648829431438,0.9676375404530744,0.1605351170568562,0.4180602006688963,0.4214046822742475
Journal of Immunology,2024,1550-6606,0,,Immunology,Immunology,J IMMUNOL,150,264,300,300,36,150,114,315,0.5,0.88,0.9523809523809524,0.12,0.5,0.38
Journal of Immunology,2025,1550-6606,0,,Immunology,Immunology,J IMMUNOL,124,273,304,304,31,180,93,313,0.4078947368421052,0.8980263157894737,0.9712460063897764,0.1019736842105263,0.5921052631578947,0.3059210526315789
Journal of Innate Immunity,2010,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,34,13,36,36,23,2,11,38,0.9444444444444444,0.3611111111111111,0.9473684210526316,0.6388888888888888,0.0555555555555555,0.3055555555555556
Journal of Innate Immunity,2011,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,24,10,27,27,17,3,7,30,0.8888888888888888,0.3703703703703703,0.9,0.6296296296296297,0.1111111111111111,0.2592592592592592
Journal of Innate Immunity,2012,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,21,12,24,24,12,3,9,25,0.875,0.5,0.96,0.5,0.125,0.375
Journal of Innate Immunity,2013,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,31,14,33,33,19,2,12,39,0.9393939393939394,0.4242424242424242,0.8461538461538461,0.5757575757575758,0.0606060606060606,0.3636363636363636
Journal of Innate Immunity,2014,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,62,18,63,63,45,1,17,64,0.984126984126984,0.2857142857142857,0.984375,0.7142857142857143,0.0158730158730158,0.2698412698412698
Journal of Innate Immunity,2015,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,41,24,43,43,19,2,22,44,0.9534883720930232,0.5581395348837209,0.9772727272727272,0.4418604651162791,0.0465116279069767,0.5116279069767442
Journal of Innate Immunity,2016,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,30,17,33,33,16,3,14,35,0.9090909090909092,0.5151515151515151,0.9428571428571428,0.4848484848484848,0.0909090909090909,0.4242424242424242
Journal of Innate Immunity,2017,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,32,20,35,35,15,3,17,36,0.9142857142857144,0.5714285714285714,0.9722222222222222,0.4285714285714285,0.0857142857142857,0.4857142857142857
Journal of Innate Immunity,2018,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,21,12,24,24,12,3,9,24,0.875,0.5,1.0,0.5,0.125,0.375
Journal of Innate Immunity,2019,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,17,11,22,22,11,5,6,23,0.7727272727272727,0.5,0.9565217391304348,0.5,0.2272727272727272,0.2727272727272727
Journal of Innate Immunity,2020,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,21,17,25,25,8,4,13,27,0.84,0.68,0.925925925925926,0.32,0.16,0.52
Journal of Innate Immunity,2021,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,18,15,23,23,8,5,10,24,0.782608695652174,0.6521739130434783,0.9583333333333334,0.3478260869565217,0.217391304347826,0.4347826086956521
Journal of Innate Immunity,2022,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,27,22,35,35,13,8,14,38,0.7714285714285715,0.6285714285714286,0.9210526315789472,0.3714285714285714,0.2285714285714285,0.4
Journal of Innate Immunity,2023,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,35,40,50,50,10,15,25,50,0.7,0.8,1.0,0.2,0.3,0.5
Journal of Innate Immunity,2024,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,11,21,22,22,1,11,10,23,0.5,0.9545454545454546,0.9565217391304348,0.0454545454545454,0.5,0.4545454545454545
Journal of Innate Immunity,2025,1662-8128,0,,Immunology,Immunology,J INNATE IMMUN,16,24,28,28,4,12,12,28,0.5714285714285714,0.8571428571428571,1.0,0.1428571428571428,0.4285714285714285,0.4285714285714285
Journal of Mammary Gland Biology and Neoplasia,2010,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,1,0,1,1,1,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0
Journal of Mammary Gland Biology and Neoplasia,2015,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,2,0,2,2,2,0,0,3,1.0,0.0,0.6666666666666666,1.0,0.0,0.0
Journal of Mammary Gland Biology and Neoplasia,2016,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,6,2,6,6,4,0,2,9,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333
Journal of Mammary Gland Biology and Neoplasia,2017,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,12,6,13,13,7,1,5,13,0.9230769230769232,0.4615384615384615,1.0,0.5384615384615384,0.0769230769230769,0.3846153846153846
Journal of Mammary Gland Biology and Neoplasia,2018,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,10,3,10,10,7,0,3,11,1.0,0.3,0.9090909090909092,0.7,0.0,0.3
Journal of Mammary Gland Biology and Neoplasia,2019,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,7,9,11,11,2,4,5,13,0.6363636363636364,0.8181818181818182,0.8461538461538461,0.1818181818181818,0.3636363636363636,0.4545454545454545
Journal of Mammary Gland Biology and Neoplasia,2020,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,6,10,12,12,2,6,4,13,0.5,0.8333333333333334,0.9230769230769232,0.1666666666666666,0.5,0.3333333333333333
Journal of Mammary Gland Biology and Neoplasia,2021,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,8,10,13,13,3,5,5,15,0.6153846153846154,0.7692307692307693,0.8666666666666667,0.2307692307692307,0.3846153846153846,0.3846153846153846
Journal of Mammary Gland Biology and Neoplasia,2022,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,5,9,10,10,1,5,4,12,0.5,0.9,0.8333333333333334,0.1,0.5,0.4
Journal of Mammary Gland Biology and Neoplasia,2023,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,7,12,12,12,0,5,7,16,0.5833333333333334,1.0,0.75,0.0,0.4166666666666667,0.5833333333333334
Journal of Mammary Gland Biology and Neoplasia,2024,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,3,8,10,10,2,7,1,12,0.3,0.8,0.8333333333333334,0.2,0.7,0.1
Journal of Mammary Gland Biology and Neoplasia,2025,1573-7039,0,,Physiology,Endocrinology & Metabolism; Oncology; Physiology,J MAMMARY GLAND BIOL,1,4,5,5,1,4,0,7,0.2,0.8,0.7142857142857143,0.2,0.8,0.0
Journal of Medical Genetics,2010,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,10,6,16,16,10,6,0,84,0.625,0.375,0.1904761904761904,0.625,0.375,0.0
Journal of Medical Genetics,2011,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,15,13,25,25,12,10,3,78,0.6,0.52,0.3205128205128205,0.48,0.4,0.12
Journal of Medical Genetics,2012,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,13,11,21,21,10,8,3,74,0.6190476190476191,0.5238095238095238,0.2837837837837837,0.4761904761904761,0.3809523809523809,0.1428571428571428
Journal of Medical Genetics,2013,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,21,8,26,26,18,5,3,68,0.8076923076923077,0.3076923076923077,0.3823529411764705,0.6923076923076923,0.1923076923076923,0.1153846153846153
Journal of Medical Genetics,2014,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,13,14,25,25,11,12,2,65,0.52,0.56,0.3846153846153846,0.44,0.48,0.08
Journal of Medical Genetics,2015,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,19,12,28,28,16,9,3,64,0.6785714285714286,0.4285714285714285,0.4375,0.5714285714285714,0.3214285714285714,0.1071428571428571
Journal of Medical Genetics,2016,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,21,14,31,31,17,10,4,68,0.6774193548387096,0.4516129032258064,0.4558823529411764,0.5483870967741935,0.3225806451612903,0.1290322580645161
Journal of Medical Genetics,2017,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,18,13,28,28,15,10,3,77,0.6428571428571429,0.4642857142857143,0.3636363636363636,0.5357142857142857,0.3571428571428571,0.1071428571428571
Journal of Medical Genetics,2018,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,15,16,28,28,12,13,3,76,0.5357142857142857,0.5714285714285714,0.3684210526315789,0.4285714285714285,0.4642857142857143,0.1071428571428571
Journal of Medical Genetics,2019,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,27,20,41,41,21,14,6,74,0.6585365853658537,0.4878048780487805,0.5540540540540541,0.5121951219512195,0.3414634146341463,0.1463414634146341
Journal of Medical Genetics,2020,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,25,24,40,40,16,15,9,92,0.625,0.6,0.4347826086956521,0.4,0.375,0.225
Journal of Medical Genetics,2021,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,16,21,31,31,10,15,6,72,0.5161290322580645,0.6774193548387096,0.4305555555555556,0.3225806451612903,0.4838709677419355,0.1935483870967742
Journal of Medical Genetics,2022,1468-6244,0,,Genetics & Heredity,Genetics & Heredity,J MED GENET,27,35,52,52,17,25,10,115,0.5192307692307693,0.6730769230769231,0.4521739130434782,0.3269230769230769,0.4807692307692308,0.1923076923076923
